MEDV,id
0.938,10748
3.922,10749
5.00001,10750
3.5,10751
5.00001,10752
5.00001,10753
5.00001,10754
5.00001,10755
5.00001,10756
5.00001,10757
5.00001,10758
5.00001,10759
5.00001,10760
5.00001,10761
5.00001,10762
4.773,10763
5.00001,10764
1.063,10765
4.507,10766
4.55,10767
5.00001,10768
2.954,10769
2.652,10770
2.26,10771
2.455,10772
2.531,10773
4.411,10774
3.398,10775
2.618,10776
2.723,10777
2.179,10778
2.841,10779
2.768,10780
2.684,10781
3.109,10782
3.254,10783
3.261,10784
3.111,10785
3.179,10786
3.357,10787
2.688,10788
3.076,10789
2.364,10790
4.07,10791
4.713,10792
4.908,10793
4.585,10794
5.00001,10795
5.00001,10796
5.00001,10797
3.125,10798
5.00001,10799
4.846,10800
4.391,10801
5.00001,10802
4.714,10803
3.667,10804
5.00001,10805
5.00001,10806
2.221,10807
2.152,10808
1.854,10809
2.72,10810
1.929,10811
1.887,10812
2.25,10813
1.778,10814
3.588,10815
3.815,10816
2.263,10817
2.716,10818
2.134,10819
2.25,10820
1.825,10821
2.25,10822
1.813,10823
2.254,10824
2.115,10825
2.2,10826
2.75,10827
2.446,10828
3.365,10829
3.67,10830
2.241,10831
2.097,10832
2.201,10833
2.638,10834
2.61,10835
2.456,10836
2.642,10837
3.742,10838
4.309,10839
4.147,10840
2.13,10841
2.295,10842
2.184,10843
2.492,10844
2.661,10845
2.603,10846
2.759,10847
2.535,10848
2.433,10849
1.809,10850
1.938,10851
1.61,10852
1.926,10853
3.166,10854
2.75,10855
1.813,10856
2.331,10857
1.528,10858
1.575,10859
1.555,10860
2.625,10861
2.664,10862
2.46,10863
1.849,10864
1.852,10865
2.45,10866
2.258,10867
1.167,10868
2.405,10869
2.054,10870
1.375,10871
1.821,10872
1.807,10873
1.552,10874
1.978,10875
1.835,10876
1.775,10877
1.653,10878
1.7,10879
2.605,10880
2.024,10881
2.333,10882
2.52,10883
2.663,10884
3.052,10885
1.617,10886
1.457,10887
1.292,10888
1.908,10889
1.625,10890
1.505,10891
1.577,10892
1.659,10893
1.74,10894
1.506,10895
1.591,10896
1.15,10897
1.75,10898
1.214,10899
1.346,10900
1.125,10901
1.315,10902
1.542,10903
1.734,10904
1.232,10905
1.175,10906
1.598,10907
1.714,10908
1.653,10909
1.759,10910
1.708,10911
1.774,10912
1.821,10913
1.802,10914
1.585,10915
1.77,10916
1.725,10917
1.656,10918
1.591,10919
1.625,10920
1.774,10921
1.641,10922
1.664,10923
1.635,10924
1.705,10925
1.392,10926
1.584,10927
1.606,10928
1.595,10929
1.804,10930
1.667,10931
1.832,10932
1.799,10933
1.785,10934
1.11,10935
1.731,10936
1.517,10937
1.59,10938
1.544,10939
1.639,10940
1.518,10941
1.519,10942
1.594,10943
1.403,10944
1.589,10945
1.485,10946
1.635,10947
1.833,10948
1.444,10949
1.625,10950
1.58,10951
1.375,10952
1.025,10953
3.5,10954
2.355,10955
2.053,10956
1.954,10957
1.872,10958
1.768,10959
1.63,10960
1.772,10961
1.701,10962
1.875,10963
2.888,10964
2.374,10965
1.95,10966
1.896,10967
1.927,10968
3.203,10969
3.113,10970
2.403,10971
2.053,10972
2.188,10973
2.047,10974
2.157,10975
2.194,10976
1.395,10977
2.138,10978
2.065,10979
2.331,10980
2.491,10981
2.296,10982
2.964,10983
2.365,10984
1.465,10985
1.378,10986
2.102,10987
2.522,10988
2.472,10989
2.528,10990
2.169,10991
1.406,10992
2.342,10993
1.37,10994
2.25,10995
2.23,10996
1.836,10997
1.604,10998
3.668,10999
4.872,11000
5.00001,11001
5.00001,11002
2.866,11003
2.902,11004
2.278,11005
4.513,11006
4.39,11007
5.00001,11008
4.815,11009
3.74,11010
5.00001,11011
3.246,11012
2.032,11013
2.854,11014
2.878,11015
3.592,11016
2.656,11017
2.818,11018
3.495,11019
3.346,11020
4.771,11021
3.776,11022
2.314,11023
1.656,11024
2.181,11025
2.223,11026
2.21,11027
1.96,11028
2.357,11029
2.201,11030
1.996,11031
2.292,11032
2.48,11033
2.119,11034
3.185,11035
2.705,11036
2.747,11037
5.00001,11038
5.00001,11039
5.00001,11040
4.318,11041
5.00001,11042
4.569,11043
2.676,11044
1.5,11045
2.256,11046
2.44,11047
2.342,11048
2.367,11049
2,11050
2.368,11051
1.464,11052
2.11,11053
2.121,11054
2.15,11055
2.25,11056
2.364,11057
1.875,11058
1.788,11059
1.685,11060
1.735,11061
1.86,11062
1.904,11063
1.945,11064
2.199,11065
1.903,11066
1.938,11067
1.979,11068
2.717,11069
1.594,11070
2.473,11071
2.324,11072
2.271,11073
2.194,11074
1.531,11075
2.481,11076
2.345,11077
2.167,11078
1.941,11079
2.449,11080
2.221,11081
2.306,11082
2.309,11083
2.512,11084
2.326,11085
1.828,11086
2.008,11087
2.118,11088
1.791,11089
1.875,11090
2.162,11091
1.405,11092
2.801,11093
2.354,11094
2.385,11095
2.238,11096
2.31,11097
2.412,11098
2.667,11099
2.25,11100
2.32,11101
2.494,11102
2.239,11103
2.247,11104
2.139,11105
2.25,11106
1.871,11107
1.935,11108
2.73,11109
1.862,11110
2.013,11111
1.874,11112
1.951,11113
2.25,11114
2.627,11115
2.373,11116
2.314,11117
1.39,11118
2.492,11119
2.541,11120
1.585,11121
1.661,11122
2.23,11123
1.701,11124
1.567,11125
1.754,11126
1.8,11127
1.625,11128
1.181,11129
1.686,11130
1.784,11131
1.839,11132
1.639,11133
1.969,11134
1.862,11135
1.899,11136
2.035,11137
1.892,11138
1.829,11139
1.857,11140
1.837,11141
1.734,11142
1.8,11143
1.354,11144
1.821,11145
1.815,11146
1.911,11147
1.896,11148
1.707,11149
1.863,11150
1.868,11151
1.902,11152
1.917,11153
2.19,11154
2.555,11155
1.875,11156
2.207,11157
1.858,11158
2.047,11159
2.259,11160
2.023,11161
2.196,11162
1.961,11163
2.125,11164
2.248,11165
1.99,11166
2.521,11167
1.914,11168
2.155,11169
2.285,11170
2,11171
2.181,11172
2.308,11173
2.009,11174
2.052,11175
1.977,11176
1.974,11177
1.375,11178
2.989,11179
1.714,11180
3.5,11181
2.178,11182
2.154,11183
1.969,11184
2.132,11185
2.167,11186
2.208,11187
2.109,11188
1.863,11189
1.872,11190
2.081,11191
2.286,11192
1.988,11193
2.2,11194
1.713,11195
2.019,11196
2.871,11197
2.825,11198
3.5,11199
1.647,11200
1.75,11201
2.125,11202
1.654,11203
1.681,11204
1.606,11205
1.614,11206
1.793,11207
1.664,11208
1.708,11209
1.669,11210
1.524,11211
1.846,11212
1.829,11213
1.531,11214
1.796,11215
1.663,11216
2.051,11217
2.18,11218
1.595,11219
0.45,11220
1.575,11221
3.5,11222
2.125,11223
2.38,11224
2.143,11225
2.274,11226
2.432,11227
2.548,11228
1.722,11229
2.319,11230
2.087,11231
2.247,11232
1.834,11233
1.974,11234
1.952,11235
1.774,11236
1.825,11237
1.8,11238
1.804,11239
2.094,11240
1.952,11241
1.839,11242
2.407,11243
2.018,11244
1.747,11245
1.771,11246
2.028,11247
1.538,11248
1.463,11249
1.625,11250
1.965,11251
1.896,11252
1.829,11253
1.531,11254
1.625,11255
1.818,11256
1.831,11257
2.156,11258
2.063,11259
1.806,11260
1.808,11261
1.69,11262
1.905,11263
1.678,11264
2.275,11265
1.797,11266
1.914,11267
2.256,11268
2.114,11269
1.435,11270
2.13,11271
2.133,11272
1.875,11273
2.242,11274
1.739,11275
2.038,11276
1.802,11277
2.313,11278
2.218,11279
2.18,11280
1.884,11281
2.183,11282
1.91,11283
2.145,11284
2.292,11285
2.143,11286
1.906,11287
2.146,11288
2.157,11289
2.365,11290
2.313,11291
1.992,11292
1.908,11293
1.934,11294
1.905,11295
1.987,11296
1.843,11297
1.703,11298
1.779,11299
1.823,11300
1.903,11301
1.84,11302
1.865,11303
1.338,11304
1.708,11305
1.759,11306
1.711,11307
1.661,11308
1.907,11309
2.361,11310
1.885,11311
2.693,11312
1.818,11313
1.809,11314
2.228,11315
1.622,11316
3.5,11317
1.796,11318
1.609,11319
1.698,11320
1.94,11321
1.742,11322
1.969,11323
1.875,11324
1.895,11325
1.939,11326
1.761,11327
1.88,11328
1.842,11329
1.762,11330
1.914,11331
1.867,11332
2.373,11333
1.963,11334
2.761,11335
2.314,11336
1.839,11337
1.907,11338
1.904,11339
1.741,11340
1.628,11341
1.416,11342
1.618,11343
1.779,11344
1.375,11345
1.475,11346
1.948,11347
1.823,11348
1.904,11349
1.674,11350
1.743,11351
2.151,11352
1.563,11353
1.428,11354
1.6,11355
1.426,11356
1.53,11357
0.875,11358
1.865,11359
1.597,11360
1.625,11361
1.893,11362
1.795,11363
2.072,11364
2.114,11365
2.012,11366
2.252,11367
2.719,11368
1.605,11369
2.3,11370
2.188,11371
2.296,11372
2.248,11373
2.738,11374
2.307,11375
2.192,11376
1.521,11377
2.609,11378
2.304,11379
2.65,11380
2.392,11381
2.528,11382
1.373,11383
3.724,11384
3.298,11385
3.374,11386
1.979,11387
2.113,11388
2.949,11389
1.375,11390
1.392,11391
2.62,11392
2.225,11393
2.242,11394
2.3,11395
3.476,11396
3.018,11397
2.734,11398
2.88,11399
3.182,11400
2.956,11401
3.195,11402
2.058,11403
2.258,11404
2.742,11405
3.426,11406
2.909,11407
3.045,11408
3.065,11409
2.765,11410
1.588,11411
2.845,11412
2.846,11413
2.319,11414
3.502,11415
2.92,11416
3.905,11417
2.793,11418
2.896,11419
2.904,11420
3.167,11421
2.78,11422
2.646,11423
2.529,11424
2.861,11425
2.294,11426
2.392,11427
2.13,11428
2.472,11429
2.651,11430
2.815,11431
3.821,11432
3.333,11433
3.506,11434
3.393,11435
3.44,11436
2.898,11437
3.433,11438
3.631,11439
3.839,11440
2.698,11441
2.197,11442
2.404,11443
2.431,11444
2.647,11445
2.794,11446
3.307,11447
1.803,11448
3.691,11449
2.819,11450
3.329,11451
3.908,11452
2.321,11453
4.477,11454
3.976,11455
4.292,11456
4.427,11457
4.083,11458
2.736,11459
1.869,11460
2.346,11461
2.167,11462
2.822,11463
3.5,11464
2.625,11465
2.529,11466
3.531,11467
2.688,11468
2.714,11469
4.777,11470
2.854,11471
3.878,11472
2.797,11473
2.375,11474
2.167,11475
3.319,11476
2.857,11477
2.678,11478
3.025,11479
3.369,11480
2.61,11481
2.378,11482
2.509,11483
3.428,11484
2.208,11485
2.557,11486
1.348,11487
1.885,11488
2.956,11489
3.027,11490
5.00001,11491
2.488,11492
2.164,11493
3.5,11494
2.878,11495
3.953,11496
2.714,11497
4.379,11498
1.694,11499
1.889,11500
1.825,11501
2.951,11502
3.969,11503
3.8,11504
4,11505
3.464,11506
5.00001,11507
4.222,11508
3.905,11509
4.955,11510
4.571,11511
5.00001,11512
5.00001,11513
4.85,11514
5.00001,11515
5.00001,11516
5.00001,11517
4.616,11518
5.00001,11519
4.017,11520
5.00001,11521
5.00001,11522
3.407,11523
2.661,11524
2.261,11525
1.745,11526
0.62,11527
0.875,11528
0.675,11529
0.685,11530
0.469,11531
0.585,11532
0.613,11533
0.543,11534
0.467,11535
0.713,11536
0.675,11537
1.76,11538
1.86,11539
1.375,11540
3.167,11541
2.148,11542
2.312,11543
2.219,11544
3.388,11545
2.356,11546
2.358,11547
2.482,11548
2.341,11549
2.649,11550
1.8,11551
1.996,11552
1.844,11553
2.075,11554
2.4,11555
3.047,11556
2.481,11557
2.849,11558
2.024,11559
1.974,11560
1.909,11561
1.777,11562
1.918,11563
1.5,11564
1.925,11565
2.106,11566
2.075,11567
2.115,11568
1.958,11569
2.041,11570
2.175,11571
1.919,11572
1.777,11573
1.928,11574
1.942,11575
2.117,11576
1.792,11577
2.088,11578
2.212,11579
1.813,11580
2.189,11581
2.559,11582
2.235,11583
2.949,11584
2.376,11585
2.166,11586
2.232,11587
2.289,11588
2.074,11589
2.575,11590
2.331,11591
2.701,11592
2.594,11593
2.471,11594
3.694,11595
3.845,11596
3.762,11597
3.427,11598
3.624,11599
3.601,11600
3.72,11601
3.647,11602
3.401,11603
2.404,11604
2.58,11605
1.938,11606
3.596,11607
2.195,11608
3.909,11609
3.535,11610
3.591,11611
3.556,11612
2.451,11613
1.969,11614
3.207,11615
2.125,11616
1.953,11617
1.931,11618
2.774,11619
2.56,11620
3.297,11621
3.207,11622
2.739,11623
2.019,11624
1.596,11625
1.909,11626
2.63,11627
3.988,11628
2.182,11629
2.375,11630
2.444,11631
2.453,11632
3.185,11633
2.583,11634
2.6,11635
1.984,11636
2.296,11637
1.328,11638
2.264,11639
2.867,11640
3.439,11641
3.867,11642
1.638,11643
2.134,11644
2.41,11645
2.161,11646
2.346,11647
2.374,11648
2.893,11649
2.792,11650
3.159,11651
3.131,11652
3.285,11653
3.444,11654
2.086,11655
2.156,11656
1.96,11657
2.176,11658
2.045,11659
1.923,11660
1.901,11661
2.009,11662
2.207,11663
2.13,11664
2.037,11665
2.241,11666
2.093,11667
1.952,11668
1.88,11669
1.942,11670
2.021,11671
2.134,11672
2.141,11673
2.264,11674
1.872,11675
2.126,11676
1.972,11677
2.03,11678
1.926,11679
2.07,11680
1.951,11681
1.651,11682
1.857,11683
1.78,11684
2.681,11685
2.696,11686
1.594,11687
1.611,11688
1.708,11689
1.74,11690
1.656,11691
2.17,11692
1.619,11693
1.761,11694
3.937,11695
2.406,11696
1.605,11697
3.478,11698
1.818,11699
1.375,11700
1.851,11701
2.185,11702
3.674,11703
3.216,11704
4.628,11705
1.438,11706
1.24,11707
1.7,11708
2,11709
1.719,11710
1.278,11711
1.469,11712
1.458,11713
1.766,11714
2.833,11715
1.792,11716
3.6,11717
2.132,11718
1.969,11719
1.583,11720
1.533,11721
1.469,11722
1.695,11723
1.635,11724
1.238,11725
1.545,11726
0.993,11727
0.936,11728
2.25,11729
1.393,11730
1.468,11731
1.01,11732
1.182,11733
0.977,11734
1.43,11735
1.384,11736
1.843,11737
1.39,11738
1.222,11739
2.394,11740
2.165,11741
1.281,11742
1.931,11743
2.201,11744
2.371,11745
2.878,11746
2.766,11747
2.365,11748
2.33,11749
2.175,11750
2.778,11751
2.201,11752
2.392,11753
2.644,11754
3.94,11755
3.348,11756
2.731,11757
2.476,11758
2.296,11759
2.037,11760
1.549,11761
1.721,11762
1.359,11763
2.674,11764
1.987,11765
1.794,11766
1.285,11767
1.347,11768
1.392,11769
2.201,11770
1.863,11771
1.292,11772
0.863,11773
0.838,11774
0.879,11775
1.693,11776
1.019,11777
0.853,11778
1.875,11779
2.014,11780
1.479,11781
1.411,11782
1.365,11783
1.426,11784
2.18,11785
2.173,11786
1.887,11787
1.732,11788
1.102,11789
0.92,11790
1.248,11791
2.094,11792
1.519,11793
1.394,11794
1.244,11795
1.627,11796
1.264,11797
0.821,11798
1.926,11799
1.914,11800
1.087,11801
0.936,11802
1.108,11803
0.993,11804
0.913,11805
1.113,11806
2.12,11807
1.355,11808
1.905,11809
1.25,11810
1.64,11811
1.588,11812
2.206,11813
1.963,11814
1.586,11815
0.553,11816
2.128,11817
2.019,11818
1.919,11819
1.923,11820
1.561,11821
1.677,11822
1.507,11823
1.532,11824
1.668,11825
1.629,11826
1.743,11827
1.854,11828
3.125,11829
1.427,11830
1.289,11831
1.188,11832
1.75,11833
1.413,11834
2.44,11835
1.391,11836
1.48,11837
1.515,11838
0.878,11839
0.835,11840
0.709,11841
0.819,11842
0.966,11843
1.188,11844
1.025,11845
0.882,11846
1.02,11847
1.305,11848
1.265,11849
0.83,11850
0.888,11851
0.719,11852
1,11853
0.559,11854
0.759,11855
0.928,11856
0.825,11857
0.892,11858
0.696,11859
0.58,11860
0.75,11861
0.894,11862
0.675,11863
0.936,11864
0.771,11865
1.938,11866
1.375,11867
1.438,11868
1.134,11869
1.115,11870
1.452,11871
0.878,11872
0.929,11873
0.889,11874
0.906,11875
1.051,11876
1.242,11877
1.238,11878
1.417,11879
1.016,11880
1.691,11881
1.25,11882
0.967,11883
1.55,11884
1.625,11885
0.958,11886
1.142,11887
0.823,11888
0.924,11889
0.799,11890
0.848,11891
1.25,11892
1.125,11893
0.859,11894
1.225,11895
0.822,11896
0.807,11897
2.166,11898
2.352,11899
2.048,11900
2.196,11901
3.152,11902
1.362,11903
1.5,11904
1.293,11905
1.255,11906
1.179,11907
1.489,11908
1.348,11909
1.188,11910
1.234,11911
1.578,11912
1.125,11913
1.165,11914
1.153,11915
1.115,11916
1.173,11917
1.321,11918
1.239,11919
1.108,11920
0.981,11921
1.127,11922
1.338,11923
1.229,11924
1.207,11925
1.214,11926
1.144,11927
1.426,11928
1.401,11929
1.368,11930
1.279,11931
1.091,11932
0.827,11933
0.813,11934
0.893,11935
1.12,11936
1.16,11937
1.176,11938
1.125,11939
1.256,11940
1.185,11941
1.135,11942
1.139,11943
1.045,11944
1.133,11945
1.293,11946
1.094,11947
1.16,11948
1.037,11949
1.141,11950
1.269,11951
1.187,11952
1.299,11953
1.139,11954
1.108,11955
1.214,11956
1.133,11957
1.137,11958
3.141,11959
1.487,11960
1.38,11961
1.938,11962
0.878,11963
0.92,11964
0.978,11965
1.628,11966
0.868,11967
0.762,11968
0.834,11969
1.522,11970
1.195,11971
0.952,11972
0.983,11973
0.886,11974
0.966,11975
1.169,11976
1.713,11977
1.285,11978
1.164,11979
1.15,11980
1.606,11981
1.387,11982
1.581,11983
1.211,11984
1.082,11985
1.424,11986
1.353,11987
1.455,11988
1.247,11989
1.829,11990
1.41,11991
1.41,11992
1.375,11993
3.75,11994
1.531,11995
0.75,11996
2.032,11997
1.639,11998
1.643,11999
2.571,12000
2.719,12001
2.294,12002
2.034,12003
1.376,12004
1.917,12005
1.648,12006
2.208,12007
2.51,12008
1.543,12009
1.633,12010
1.988,12011
2.335,12012
2.464,12013
2.146,12014
2.442,12015
1.356,12016
1.391,12017
1.156,12018
1.468,12019
1.691,12020
0.996,12021
1.246,12022
1.392,12023
1.434,12024
0.858,12025
0.885,12026
1.129,12027
1.173,12028
1.271,12029
1.147,12030
1.328,12031
1.211,12032
1.105,12033
1.056,12034
1.054,12035
1.22,12036
1.261,12037
1.246,12038
1.273,12039
1.448,12040
1.499,12041
1.591,12042
1.411,12043
3.341,12044
1.58,12045
1.238,12046
1.025,12047
0.91,12048
2.398,12049
0.962,12050
1.079,12051
1.088,12052
1.382,12053
1.13,12054
1.194,12055
1.106,12056
1.135,12057
1.17,12058
1.07,12059
1.161,12060
1.228,12061
1.65,12062
1.639,12063
1.443,12064
1.421,12065
1.953,12066
3.393,12067
1.951,12068
2.167,12069
5.00001,12070
2.214,12071
1.771,12072
1.371,12073
2.048,12074
1.503,12075
1.61,12076
1.381,12077
2.579,12078
1.11,12079
1.898,12080
1.956,12081
1.608,12082
2.15,12083
1.898,12084
1.878,12085
2.113,12086
2.679,12087
2.405,12088
1.1,12089
1.613,12090
1.279,12091
1.18,12092
2.952,12093
2.491,12094
2.236,12095
1.232,12096
1.739,12097
1.527,12098
1.845,12099
1.445,12100
2.365,12101
2.145,12102
2.165,12103
1.625,12104
1.625,12105
1.016,12106
1.034,12107
1.335,12108
1.403,12109
1.606,12110
0.953,12111
0.854,12112
1.299,12113
1.326,12114
1.42,12115
1.387,12116
1.633,12117
1.555,12118
2.232,12119
1.977,12120
1.357,12121
0.869,12122
1.272,12123
1.648,12124
1.139,12125
1.132,12126
1.376,12127
1.246,12128
1.272,12129
1.366,12130
1.142,12131
1.17,12132
1.309,12133
1.526,12134
1.435,12135
1.215,12136
2.444,12137
1.43,12138
5.00001,12139
1.363,12140
1.875,12141
1.613,12142
1,12143
1.221,12144
1.137,12145
0.979,12146
1.101,12147
0.986,12148
0.833,12149
0.924,12150
0.835,12151
1.364,12152
2.289,12153
1.134,12154
1.259,12155
1.172,12156
1.773,12157
1.458,12158
1.396,12159
1.612,12160
1.482,12161
1.693,12162
0.961,12163
1.554,12164
1.092,12165
1.453,12166
1.488,12167
1.265,12168
0.905,12169
1.125,12170
0.713,12171
1.115,12172
1.407,12173
0.893,12174
0.815,12175
0.83,12176
1.183,12177
1.733,12178
1.465,12179
1.042,12180
1.292,12181
1.013,12182
1.1,12183
1.146,12184
1.687,12185
1.238,12186
1.543,12187
1.574,12188
1.113,12189
1.006,12190
1.25,12191
1.318,12192
1.326,12193
1.092,12194
1.622,12195
1.636,12196
4.656,12197
1.593,12198
1.556,12199
2.107,12200
1.509,12201
1.743,12202
2.153,12203
1.456,12204
1.873,12205
1.475,12206
3.477,12207
3.921,12208
3.076,12209
3.372,12210
2.219,12211
4.933,12212
1.875,12213
5.00001,12214
1.911,12215
2.123,12216
1.742,12217
0.43,12218
1.83,12219
4.29,12220
5.00001,12221
1.347,12222
1.897,12223
2.013,12224
1.739,12225
0.938,12226
1.438,12227
0.978,12228
1.279,12229
0.858,12230
1.095,12231
1.215,12232
1.128,12233
0.894,12234
0.87,12235
0.945,12236
0.912,12237
1.189,12238
1.2,12239
1.323,12240
0.763,12241
0.862,12242
0.775,12243
0.77,12244
0.857,12245
0.769,12246
0.876,12247
1.376,12248
1.051,12249
0.959,12250
1.079,12251
0.694,12252
0.944,12253
1.125,12254
1.131,12255
1.207,12256
1.393,12257
1.089,12258
0.953,12259
0.777,12260
0.83,12261
0.748,12262
0.74,12263
0.567,12264
1.308,12265
1.4,12266
0.817,12267
1.234,12268
1.707,12269
1.049,12270
0.944,12271
1.321,12272
1.959,12273
1.188,12274
1.163,12275
1.121,12276
1.49,12277
1.052,12278
1.875,12279
0.819,12280
1.475,12281
0.58,12282
0.9,12283
0.63,12284
0.818,12285
1.463,12286
0.55,12287
0.911,12288
0.898,12289
0.732,12290
0.912,12291
0.732,12292
0.683,12293
0.986,12294
0.956,12295
0.726,12296
0.55,12297
0.718,12298
1.938,12299
0.734,12300
0.546,12301
0.731,12302
0.81,12303
1.434,12304
1,12305
1.505,12306
1.611,12307
2.143,12308
1.635,12309
1.375,12310
1.281,12311
1.229,12312
1.153,12313
3.455,12314
1.734,12315
1.031,12316
1.135,12317
1.557,12318
0.744,12319
0.663,12320
0.61,12321
0.681,12322
0.5,12323
0.766,12324
0.884,12325
0.785,12326
0.896,12327
0.611,12328
0.682,12329
0.666,12330
0.66,12331
0.894,12332
0.852,12333
0.81,12334
1.464,12335
1,12336
0.71,12337
1.304,12338
0.704,12339
2.302,12340
1.109,12341
5.00001,12342
1.59,12343
1.125,12344
0.875,12345
0.659,12346
1.452,12347
1.156,12348
3.219,12349
0.9,12350
0.948,12351
1.622,12352
1.241,12353
1.994,12354
1.489,12355
1.839,12356
3.016,12357
2.481,12358
2.356,12359
2.205,12360
1.252,12361
1.375,12362
1.452,12363
1.425,12364
1.042,12365
0.909,12366
1.364,12367
1.151,12368
2.85,12369
2.321,12370
1.346,12371
3.417,12372
2.592,12373
0.991,12374
2.393,12375
1.945,12376
1.585,12377
1.319,12378
0.55,12379
0.83,12380
1.225,12381
1.136,12382
1.345,12383
1.213,12384
1.28,12385
2.581,12386
2.388,12387
1.523,12388
0.975,12389
5.00001,12390
4.033,12391
1.688,12392
1.778,12393
1.383,12394
3.181,12395
3.531,12396
2.313,12397
1.375,12398
0.934,12399
0.918,12400
0.98,12401
1.026,12402
1.058,12403
0.929,12404
1.247,12405
0.967,12406
1.993,12407
1.674,12408
0.675,12409
0.5,12410
0.934,12411
0.95,12412
1.041,12413
0.694,12414
0.682,12415
0.689,12416
0.685,12417
0.721,12418
0.822,12419
0.588,12420
0.606,12421
0.769,12422
0.9,12423
1.125,12424
0.847,12425
0.654,12426
0.963,12427
1.009,12428
1,12429
3.667,12430
3.824,12431
0.586,12432
1,12433
0.664,12434
0.689,12435
0.614,12436
0.659,12437
0.475,12438
0.675,12439
0.667,12440
1.55,12441
0.74,12442
0.761,12443
0.535,12444
0.275,12445
0.717,12446
0.713,12447
0.875,12448
0.949,12449
0.444,12450
0.857,12451
0.734,12452
0.655,12453
0.45,12454
0.584,12455
0.615,12456
0.865,12457
0.74,12458
2.75,12459
0.824,12460
0.62,12461
1.557,12462
1.637,12463
1.614,12464
1.471,12465
1.42,12466
1.645,12467
1.488,12468
1.539,12469
1.479,12470
1.816,12471
1.098,12472
1.151,12473
1.375,12474
1.093,12475
0.943,12476
1.406,12477
0.903,12478
0.705,12479
0.85,12480
1.688,12481
1.625,12482
1.25,12483
0.775,12484
1.375,12485
1.375,12486
1.417,12487
1.875,12488
0.938,12489
0.879,12490
1.5,12491
1.239,12492
1.141,12493
2,12494
1.681,12495
1.575,12496
2.361,12497
2.338,12498
1.118,12499
1.4,12500
2.132,12501
1.589,12502
1.567,12503
1.317,12504
1.319,12505
1.394,12506
1.259,12507
1.378,12508
2.325,12509
1.738,12510
0.989,12511
1.001,12512
0.776,12513
1.228,12514
1.212,12515
0.97,12516
0.856,12517
1.04,12518
0.841,12519
0.685,12520
0.654,12521
0.859,12522
0.958,12523
0.881,12524
1.136,12525
1.347,12526
1.143,12527
0.875,12528
0.869,12529
1.088,12530
0.946,12531
0.875,12532
0.938,12533
0.8,12534
1.231,12535
1.375,12536
1.379,12537
1.372,12538
1.035,12539
1.511,12540
2.098,12541
1.378,12542
1.23,12543
4.058,12544
2.241,12545
2.368,12546
1.798,12547
2.287,12548
1.625,12549
0.943,12550
1.75,12551
1.919,12552
1.25,12553
0.654,12554
0.558,12555
0.567,12556
0.67,12557
0.946,12558
0.56,12559
0.583,12560
0.582,12561
0.57,12562
1.08,12563
0.927,12564
1.015,12565
0.924,12566
0.866,12567
0.876,12568
0.943,12569
1.013,12570
0.936,12571
0.757,12572
0.79,12573
0.721,12574
0.712,12575
0.718,12576
0.827,12577
0.819,12578
0.806,12579
0.668,12580
0.878,12581
0.726,12582
0.721,12583
0.783,12584
0.766,12585
1.92,12586
1.143,12587
1.919,12588
2.166,12589
0.591,12590
1.713,12591
2.516,12592
1.814,12593
1.016,12594
1.306,12595
0.784,12596
1.039,12597
0.964,12598
0.968,12599
1.242,12600
0.735,12601
0.623,12602
0.525,12603
0.544,12604
0.654,12605
1.529,12606
0.845,12607
0.879,12608
0.985,12609
0.795,12610
1.648,12611
1.603,12612
1.712,12613
1.569,12614
1.583,12615
1.802,12616
2.168,12617
2.046,12618
1.836,12619
2.179,12620
2.168,12621
1.789,12622
1.844,12623
2.122,12624
1.528,12625
1.745,12626
0.958,12627
0.723,12628
0.703,12629
0.777,12630
0.782,12631
0.834,12632
0.786,12633
0.746,12634
0.788,12635
0.762,12636
0.68,12637
0.673,12638
0.605,12639
0.699,12640
0.754,12641
0.87,12642
0.639,12643
0.654,12644
0.557,12645
0.668,12646
1.1,12647
0.995,12648
1.375,12649
0.8,12650
0.604,12651
0.697,12652
0.759,12653
0.712,12654
0.703,12655
0.721,12656
0.841,12657
0.656,12658
0.824,12659
0.968,12660
0.975,12661
0.904,12662
0.879,12663
1.079,12664
1.098,12665
1.093,12666
1.031,12667
0.905,12668
1.098,12669
0.987,12670
0.931,12671
1.03,12672
1.16,12673
1.063,12674
1.089,12675
0.92,12676
0.55,12677
1.374,12678
1.337,12679
1.309,12680
1.262,12681
1.543,12682
1.425,12683
1.563,12684
1.424,12685
0.675,12686
0.821,12687
0.675,12688
1.375,12689
1.795,12690
3.87,12691
3.387,12692
2.976,12693
1.907,12694
3.278,12695
0.896,12696
1.028,12697
1.114,12698
0.957,12699
0.55,12700
1.055,12701
1.042,12702
1.145,12703
0.991,12704
1.414,12705
1.366,12706
1.188,12707
1.364,12708
1.03,12709
1.081,12710
1.136,12711
1.246,12712
1.568,12713
0.987,12714
0.934,12715
4.483,12716
1.368,12717
2.833,12718
4.464,12719
1.486,12720
2.078,12721
2.804,12722
1.917,12723
1.894,12724
1.941,12725
1.157,12726
1.701,12727
1.33,12728
1.336,12729
1.441,12730
2.657,12731
2.257,12732
3.44,12733
3.202,12734
2.672,12735
2.259,12736
3.8,12737
1.752,12738
1.464,12739
1.64,12740
1.341,12741
1.595,12742
