SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
43696,352,50C1-41FA-BE,1,762,1,419.4589,0.00,419.458900,A2C11A04-8769-4C35-B2FE-DEEF44B5FF92,2011-05-31 00:00:00.000
43697,353,NULL,1,749,1,3578.27,0.00,3578.270000,CA258BF8-1F52-4AE6-8E8F-5439AE0C9509,2011-05-31 00:00:00.000
43698,354,NULL,1,773,1,3399.99,0.00,3399.990000,A2D7730F-D2D0-4C47-8F36-FBD316680CEF,2011-05-31 00:00:00.000
43699,355,NULL,1,773,1,3399.99,0.00,3399.990000,2543C7BF-679B-47F3-A04F-EB5DA849EF32,2011-05-31 00:00:00.000
43700,356,NULL,1,767,1,699.0982,0.00,699.098200,6D43204A-DBA1-4013-BC4D-0273BAA703C9,2011-05-31 00:00:00.000
43701,357,NULL,1,773,1,3399.99,0.00,3399.990000,5FF3B05F-57F0-4885-8E7B-64C4AD71AEB5,2011-05-31 00:00:00.000
43702,358,NULL,1,750,1,3578.27,0.00,3578.270000,C0B26057-26B3-40CD-B88B-B9986E6D382D,2011-06-01 00:00:00.000
43703,359,NULL,1,749,1,3578.27,0.00,3578.270000,5F95A4EF-CDC3-45BA-8E9C-5D15AFC4D092,2011-06-01 00:00:00.000
43704,360,NULL,1,778,1,3374.99,0.00,3374.990000,4210CC33-1BD2-4E4F-A9C5-5344C8F63324,2011-06-01 00:00:00.000
43705,361,NULL,1,771,1,3399.99,0.00,3399.990000,9E893BD4-7893-425E-AEE0-82267A55F3FB,2011-06-01 00:00:00.000
43706,362,NULL,1,751,1,3578.27,0.00,3578.270000,1D2F662D-D788-400E-9369-7CB0426CA32C,2011-06-02 00:00:00.000
43707,363,NULL,1,751,1,3578.27,0.00,3578.270000,BF074A62-72E7-43E6-835B-18F19350666B,2011-06-02 00:00:00.000
43708,364,NULL,1,764,1,699.0982,0.00,699.098200,4C2E3D04-EAE5-4AC7-B1E2-CB536207484F,2011-06-02 00:00:00.000
43709,365,NULL,1,752,1,3578.27,0.00,3578.270000,12B03F29-FF7C-4B44-A1CB-EBA68C7E570D,2011-06-02 00:00:00.000
43710,366,NULL,1,753,1,3578.27,0.00,3578.270000,327D23FE-515F-427D-B6DB-950BA849D8B3,2011-06-02 00:00:00.000
43711,367,NULL,1,753,1,3578.27,0.00,3578.270000,0108830A-7B72-4B2F-98FC-296BA60BC0E3,2011-06-03 00:00:00.000
43712,368,NULL,1,750,1,3578.27,0.00,3578.270000,0E448952-CF1B-4A1B-B474-C7680354751C,2011-06-03 00:00:00.000
43713,369,NULL,1,749,1,3578.27,0.00,3578.270000,3AE2BD67-6F27-48EF-A9D7-6E77DE249E60,2011-06-04 00:00:00.000
43714,370,NULL,1,750,1,3578.27,0.00,3578.270000,C18D997C-74F1-4892-A8CE-E3A1CE1B6F61,2011-06-04 00:00:00.000
43715,371,NULL,1,753,1,3578.27,0.00,3578.270000,7310BC43-688C-46F3-A84C-B26518723522,2011-06-04 00:00:00.000
43716,372,NULL,1,750,1,3578.27,0.00,3578.270000,FE71035F-E2DC-4035-A541-E8439044311C,2011-06-04 00:00:00.000
43717,373,NULL,1,767,1,699.0982,0.00,699.098200,D73C5CCF-D9E6-4B7F-95B9-F5FA18B9019C,2011-06-04 00:00:00.000
43718,374,NULL,1,750,1,3578.27,0.00,3578.270000,9700FC32-853E-499E-9845-6A41952CC1A3,2011-06-05 00:00:00.000
43719,375,NULL,1,751,1,3578.27,0.00,3578.270000,17962F1D-6303-437C-A399-6B99472E8388,2011-06-05 00:00:00.000
43720,376,NULL,1,750,1,3578.27,0.00,3578.270000,A201D36B-C9FE-4D58-A498-212B7C7E687D,2011-06-05 00:00:00.000
43721,377,NULL,1,749,1,3578.27,0.00,3578.270000,CD51EA9A-FA63-49AA-AB3A-F4C8E342534B,2011-06-05 00:00:00.000
43722,378,NULL,1,751,1,3578.27,0.00,3578.270000,B0B853B3-B765-447B-B535-FEF749B51483,2011-06-06 00:00:00.000
43723,379,NULL,1,765,1,699.0982,0.00,699.098200,8F933504-27E7-40C3-87C5-11804F749D9B,2011-06-06 00:00:00.000
43724,380,NULL,1,750,1,3578.27,0.00,3578.270000,4956D880-973E-4E09-AA4E-7706B8D3FBF7,2011-06-06 00:00:00.000
43725,381,NULL,1,750,1,3578.27,0.00,3578.270000,970F197E-4010-43BD-AD03-78F76897457B,2011-06-07 00:00:00.000
43726,382,NULL,1,765,1,699.0982,0.00,699.098200,02ACA6A5-10A3-47A8-AA6A-9487403BFD99,2011-06-07 00:00:00.000
43727,383,NULL,1,750,1,3578.27,0.00,3578.270000,481F847A-D638-40B6-B9F8-CC8CF2CED66D,2011-06-07 00:00:00.000
43728,384,NULL,1,752,1,3578.27,0.00,3578.270000,C41D958B-392C-4CB6-90C3-5AB50986A4CD,2011-06-08 00:00:00.000
43729,385,NULL,1,773,1,3399.99,0.00,3399.990000,6926E9BF-DA82-4319-B7ED-439E28DC860D,2011-06-08 00:00:00.000
43730,386,NULL,1,773,1,3399.99,0.00,3399.990000,AFD24489-E539-4BC9-BA5A-B7D1845FFF26,2011-06-08 00:00:00.000
43731,387,NULL,1,753,1,3578.27,0.00,3578.270000,6D40F9C4-7FA6-4089-9BD4-F5BD1731F454,2011-06-08 00:00:00.000
43732,388,NULL,1,777,1,3374.99,0.00,3374.990000,221D863B-CC69-48F3-A23D-A15A30DEEC84,2011-06-08 00:00:00.000
43733,389,NULL,1,751,1,3578.27,0.00,3578.270000,2168C59C-91AB-43F4-B76F-8CB56F7240C5,2011-06-08 00:00:00.000
43734,390,NULL,1,751,1,3578.27,0.00,3578.270000,4E8B476D-EDBC-4AEB-913E-0B02CF4BF801,2011-06-09 00:00:00.000
43735,391,NULL,1,749,1,3578.27,0.00,3578.270000,74838EF7-FDEB-4EB3-8978-BA310FBA82E6,2011-06-09 00:00:00.000
43736,392,NULL,1,773,1,3399.99,0.00,3399.990000,3A0229FA-0A03-4126-97CE-C3425968B670,2011-06-09 00:00:00.000
43737,393,NULL,1,750,1,3578.27,0.00,3578.270000,65AFCCE8-CA28-41C4-9A07-0265FB2DA5C8,2011-06-10 00:00:00.000
43738,394,NULL,1,751,1,3578.27,0.00,3578.270000,23B9D49F-C9EC-43D5-96F2-256751C3BF58,2011-06-10 00:00:00.000
43739,395,NULL,1,749,1,3578.27,0.00,3578.270000,C5C2AE0A-4882-4A8A-A8CD-AE0618B892E4,2011-06-10 00:00:00.000
43740,396,NULL,1,751,1,3578.27,0.00,3578.270000,958C968B-3777-46D6-8439-A5E767A6B7DF,2011-06-10 00:00:00.000
43741,397,NULL,1,749,1,3578.27,0.00,3578.270000,30A81F84-22BD-4C26-93BD-88EB92E0B15B,2011-06-11 00:00:00.000
43742,398,NULL,1,753,1,3578.27,0.00,3578.270000,66EDED2B-0FC4-4502-B832-D5CC4BC42654,2011-06-11 00:00:00.000
43743,399,NULL,1,774,1,3399.99,0.00,3399.990000,36AE0966-8447-4FD0-ACF6-D95218C9415B,2011-06-11 00:00:00.000
43744,400,NULL,1,752,1,3578.27,0.00,3578.270000,BC4AAAAE-2FB1-4966-8398-07BB0AC5892E,2011-06-11 00:00:00.000
43745,401,NULL,1,750,1,3578.27,0.00,3578.270000,C23D6A3B-0962-493A-9343-DBF7F945CAC5,2011-06-12 00:00:00.000
43746,402,NULL,1,751,1,3578.27,0.00,3578.270000,829495FC-2896-4B2A-A715-A7F6197D2F8B,2011-06-12 00:00:00.000
43747,403,NULL,1,753,1,3578.27,0.00,3578.270000,4D097D3B-109F-4B08-8DF1-1FC1FFABC616,2011-06-13 00:00:00.000
43748,404,NULL,1,752,1,3578.27,0.00,3578.270000,1C479C1C-1F37-4F96-B3B7-C992BA274BF2,2011-06-13 00:00:00.000
43749,405,NULL,1,753,1,3578.27,0.00,3578.270000,926B0AD8-94AF-4959-9BA6-A937BAAFE552,2011-06-13 00:00:00.000
43750,406,NULL,1,750,1,3578.27,0.00,3578.270000,22734C25-F985-45D9-8B9B-B594E2657765,2011-06-13 00:00:00.000
43751,407,NULL,1,752,1,3578.27,0.00,3578.270000,E6CBC46E-B722-4950-A9E0-22B033B636AF,2011-06-13 00:00:00.000
43752,408,NULL,1,750,1,3578.27,0.00,3578.270000,08CE7CB3-6E7B-4B43-82AA-44CD584290F5,2011-06-13 00:00:00.000
43753,409,NULL,1,749,1,3578.27,0.00,3578.270000,CDDF6C3C-9B0C-4370-946C-2BC601EF5556,2011-06-13 00:00:00.000
43754,410,NULL,1,751,1,3578.27,0.00,3578.270000,AC6232C2-3562-4D90-9B37-D097A91E0100,2011-06-14 00:00:00.000
43755,411,NULL,1,750,1,3578.27,0.00,3578.270000,BE2EF178-0BC9-40A2-9494-202AA0388C22,2011-06-14 00:00:00.000
43756,412,NULL,1,765,1,699.0982,0.00,699.098200,DBE71A98-71FA-411A-B82A-4365BB38F1AE,2011-06-14 00:00:00.000
43757,413,NULL,1,777,1,3374.99,0.00,3374.990000,3A660BA5-862F-4353-8C6F-5395E89EE91F,2011-06-14 00:00:00.000
43758,414,NULL,1,749,1,3578.27,0.00,3578.270000,B25594F7-D07C-4975-A594-27B3C92F3230,2011-06-15 00:00:00.000
43759,415,NULL,1,749,1,3578.27,0.00,3578.270000,42E7A2B4-CBA1-46CA-8CA5-80A7FCF21838,2011-06-15 00:00:00.000
43760,416,NULL,1,753,1,3578.27,0.00,3578.270000,0763E3F6-F559-4C0E-B759-E51E83ED21D8,2011-06-15 00:00:00.000
43761,417,NULL,1,749,1,3578.27,0.00,3578.270000,8536C3D3-79F8-4572-A0A2-3B973EBFBAC5,2011-06-15 00:00:00.000
43762,418,NULL,1,753,1,3578.27,0.00,3578.270000,658E92BC-6B2C-405C-A582-94FD2B266FCB,2011-06-16 00:00:00.000
43763,419,NULL,1,752,1,3578.27,0.00,3578.270000,9211F190-790B-460A-ADBB-83EF325B1342,2011-06-16 00:00:00.000
43764,420,NULL,1,749,1,3578.27,0.00,3578.270000,013CCCEB-E122-42C1-ACF5-1B939B38CB1F,2011-06-16 00:00:00.000
43765,421,NULL,1,773,1,3399.99,0.00,3399.990000,520845A5-D596-49DD-B112-BE7BFA7675FF,2011-06-16 00:00:00.000
43766,422,NULL,1,752,1,3578.27,0.00,3578.270000,2BC870C7-3943-4C42-9D76-68C89D8C9FBC,2011-06-17 00:00:00.000
43767,423,NULL,1,777,1,3374.99,0.00,3374.990000,867C2FC3-838A-41B1-8988-8BACA86845E4,2011-06-17 00:00:00.000
43768,424,NULL,1,751,1,3578.27,0.00,3578.270000,89573F74-A3E5-435A-9DF4-734666364E5E,2011-06-18 00:00:00.000
43769,425,NULL,1,751,1,3578.27,0.00,3578.270000,4C5AE3EB-E16F-4F70-A14F-BCA493912E07,2011-06-18 00:00:00.000
43770,426,NULL,1,751,1,3578.27,0.00,3578.270000,309EAB0C-C708-4CA8-9702-DB36F93021F9,2011-06-18 00:00:00.000
43771,427,NULL,1,764,1,699.0982,0.00,699.098200,1D4D97A4-C854-4E65-98F9-B89FA2C8CF89,2011-06-18 00:00:00.000
43772,428,NULL,1,751,1,3578.27,0.00,3578.270000,1ECF4749-9AA9-49D9-AAB9-2B3817B85DF0,2011-06-18 00:00:00.000
43773,429,NULL,1,753,1,3578.27,0.00,3578.270000,DF955BEC-27DE-4051-9BB9-863B4133EAE4,2011-06-18 00:00:00.000
43774,430,NULL,1,752,1,3578.27,0.00,3578.270000,599EE530-7BD4-40EA-A157-20A090026D49,2011-06-18 00:00:00.000
43775,431,NULL,1,774,1,3399.99,0.00,3399.990000,D906987C-25AB-49D9-9ED1-0C80AD58B727,2011-06-18 00:00:00.000
43776,432,NULL,1,753,1,3578.27,0.00,3578.270000,80B14275-869B-4FA3-9DAF-E675D909D8D8,2011-06-19 00:00:00.000
43777,433,NULL,1,750,1,3578.27,0.00,3578.270000,65AB20FC-AF4E-49B8-AA1B-CA633607DEFF,2011-06-19 00:00:00.000
43778,434,NULL,1,772,1,3399.99,0.00,3399.990000,F68D0CA5-83E8-4331-BDB0-989AED46B886,2011-06-19 00:00:00.000
43779,435,NULL,1,762,1,699.0982,0.00,699.098200,AE6C2037-6151-479C-9F44-2762F3E1B973,2011-06-19 00:00:00.000
43780,436,NULL,1,750,1,3578.27,0.00,3578.270000,3D743A60-D07F-4141-80BF-70BDEDF5C00C,2011-06-20 00:00:00.000
43781,437,NULL,1,751,1,3578.27,0.00,3578.270000,68D4227F-AEE4-45DC-A46C-58A1A4FEED36,2011-06-20 00:00:00.000
43782,438,NULL,1,751,1,3578.27,0.00,3578.270000,3AD2F529-0552-4E0B-9652-3087E73D6E06,2011-06-20 00:00:00.000
43783,439,NULL,1,751,1,3578.27,0.00,3578.270000,B28E802A-719B-4C3F-8452-B73739ACBE62,2011-06-20 00:00:00.000
43784,440,NULL,1,749,1,3578.27,0.00,3578.270000,DC1B02E8-E583-4039-A571-F4E4CE0D8DDE,2011-06-21 00:00:00.000
43785,441,NULL,1,750,1,3578.27,0.00,3578.270000,6519CAAB-312E-4B67-AC6A-791EA1658B94,2011-06-21 00:00:00.000
43786,442,NULL,1,750,1,3578.27,0.00,3578.270000,2441394C-CECA-4097-9790-B1767C02BE37,2011-06-21 00:00:00.000
43787,443,NULL,1,771,1,3399.99,0.00,3399.990000,41E147E1-8EC1-4DEB-9A06-0C3908103B93,2011-06-21 00:00:00.000
43788,444,NULL,1,778,1,3374.99,0.00,3374.990000,E4B9982A-5574-4F6D-B1F3-6AD7F42C8CB1,2011-06-21 00:00:00.000
43789,445,NULL,1,778,1,3374.99,0.00,3374.990000,2B248B0F-E4A7-42E0-B073-E4ED80FD7E27,2011-06-21 00:00:00.000
43790,446,NULL,1,771,1,3399.99,0.00,3399.990000,066E1F08-F14F-4545-B322-F6F01EE74165,2011-06-21 00:00:00.000
43791,447,NULL,1,753,1,3578.27,0.00,3578.270000,D651683E-DF2E-44C1-8CFF-FE81A1A518B2,2011-06-21 00:00:00.000
43792,448,NULL,1,751,1,3578.27,0.00,3578.270000,A68D1116-1D57-4CE8-9698-7A74B3FCD974,2011-06-21 00:00:00.000
43793,449,NULL,1,771,1,3399.99,0.00,3399.990000,EDB7ADBB-E2E4-46BA-9FC3-D156B59FB639,2011-06-21 00:00:00.000
43794,450,NULL,1,774,1,3399.99,0.00,3399.990000,9F064CAB-5424-499D-AE04-0DD00A4795E7,2011-06-21 00:00:00.000
43795,451,NULL,1,751,1,3578.27,0.00,3578.270000,01CFA368-18B8-422D-9C8C-7F63261F7EEA,2011-06-22 00:00:00.000
43796,452,NULL,1,770,1,699.0982,0.00,699.098200,97369587-C720-46D1-B056-E58566BD9848,2011-06-22 00:00:00.000
43797,453,NULL,1,751,1,3578.27,0.00,3578.270000,98DE8798-8B43-4F20-8B13-2FFEEDB18570,2011-06-22 00:00:00.000
43798,454,NULL,1,749,1,3578.27,0.00,3578.270000,35621771-6299-4880-8DE4-293AB2206539,2011-06-22 00:00:00.000
43799,455,NULL,1,751,1,3578.27,0.00,3578.270000,E6AC8D26-318A-46EB-916A-ECE200126891,2011-06-22 00:00:00.000
43800,456,NULL,1,750,1,3578.27,0.00,3578.270000,5E4DC9B7-5ADF-402E-A185-71CB9C255AB5,2011-06-23 00:00:00.000
43801,457,NULL,1,750,1,3578.27,0.00,3578.270000,F47735E8-DB2A-42DE-97C8-A037EE430203,2011-06-23 00:00:00.000
43802,458,NULL,1,751,1,3578.27,0.00,3578.270000,11849A7C-A4AB-4696-8E8E-517897A4175D,2011-06-23 00:00:00.000
43803,459,NULL,1,753,1,3578.27,0.00,3578.270000,EDDF701B-B6E6-444A-8491-2965B6E5D984,2011-06-24 00:00:00.000
43804,460,NULL,1,749,1,3578.27,0.00,3578.270000,AC4F7B68-5832-455D-9EB3-913B51EF5947,2011-06-24 00:00:00.000
43805,461,NULL,1,763,1,699.0982,0.00,699.098200,329C7291-89DC-410F-B8F2-BFFAB367150E,2011-06-24 00:00:00.000
43806,462,NULL,1,751,1,3578.27,0.00,3578.270000,FD3438AB-0981-4A33-973B-1434631B4382,2011-06-24 00:00:00.000
43807,463,NULL,1,751,1,3578.27,0.00,3578.270000,5083DDFE-975B-4A13-88B6-1BBEB1578B56,2011-06-25 00:00:00.000
43808,464,NULL,1,752,1,3578.27,0.00,3578.270000,7966AE76-9D2B-45C4-A00D-8A0C7E3FB68A,2011-06-25 00:00:00.000
43809,465,NULL,1,749,1,3578.27,0.00,3578.270000,76CFBCFE-DB6C-4C65-9C44-A1981E8A9F03,2011-06-25 00:00:00.000
43810,466,NULL,1,772,1,3399.99,0.00,3399.990000,9E2DD761-280D-4752-8346-15A299515058,2011-06-25 00:00:00.000
43811,467,NULL,1,773,1,3399.99,0.00,3399.990000,BB149CBF-03F9-45AC-BD64-7BA53FB009CF,2011-06-25 00:00:00.000
43812,468,NULL,1,751,1,3578.27,0.00,3578.270000,875BC6BA-98AB-4B19-9B5C-9EC97D7016ED,2011-06-26 00:00:00.000
43813,469,NULL,1,777,1,3374.99,0.00,3374.990000,D4485EFB-C02E-400E-8AD1-8DA2C9ECC181,2011-06-26 00:00:00.000
43814,470,NULL,1,777,1,3374.99,0.00,3374.990000,52A6020C-8D78-4573-A314-E99369F105F6,2011-06-26 00:00:00.000
43815,471,NULL,1,750,1,3578.27,0.00,3578.270000,C1CB1472-6BAA-49F2-A8E3-A5F0D98CB3D4,2011-06-26 00:00:00.000
43816,472,NULL,1,753,1,3578.27,0.00,3578.270000,A7B240E8-C5BD-4ACF-88DA-EF6523DC9810,2011-06-26 00:00:00.000
43817,473,NULL,1,749,1,3578.27,0.00,3578.270000,B08A0231-559E-45BA-9436-F6E96158497E,2011-06-26 00:00:00.000
43818,474,NULL,1,751,1,3578.27,0.00,3578.270000,951F37AC-6148-423A-8E44-8CF9E25FB86C,2011-06-26 00:00:00.000
43819,475,NULL,1,773,1,3399.99,0.00,3399.990000,E487C90C-BA02-44DB-8513-7CB7242FB153,2011-06-26 00:00:00.000
43820,476,NULL,1,751,1,3578.27,0.00,3578.270000,7B562135-9055-4BED-A928-7BC18CFAD2A0,2011-06-27 00:00:00.000
43821,477,NULL,1,749,1,3578.27,0.00,3578.270000,08965AD5-E6BF-4453-B9AF-9AF786698DA3,2011-06-27 00:00:00.000
43822,478,NULL,1,752,1,3578.27,0.00,3578.270000,E39579D3-3079-4611-A5C6-ED62055EBCC2,2011-06-27 00:00:00.000
43823,479,NULL,1,770,1,699.0982,0.00,699.098200,F61BA602-9B26-4E7E-8C8C-4C7E552A948B,2011-06-27 00:00:00.000
43824,480,NULL,1,768,1,699.0982,0.00,699.098200,5FF814AC-DD77-4813-86EF-C1E7B3EAD522,2011-06-27 00:00:00.000
43825,481,NULL,1,752,1,3578.27,0.00,3578.270000,2C9CAD38-8D4D-4427-B2BB-65D524D21B96,2011-06-27 00:00:00.000
43826,482,NULL,1,775,1,3374.99,0.00,3374.990000,72865402-AEEA-4FCA-B3EB-E9716FBD3B33,2011-06-27 00:00:00.000
43827,483,NULL,1,768,1,699.0982,0.00,699.098200,546E966C-1A1B-4D8D-AE04-0150279408BD,2011-06-27 00:00:00.000
43828,484,NULL,1,749,1,3578.27,0.00,3578.270000,22CB1381-1E9F-4A54-ABDA-787ADD7ADA29,2011-06-28 00:00:00.000
43829,485,NULL,1,749,1,3578.27,0.00,3578.270000,C194EA6E-A0CF-435B-BAA5-00C813C86E25,2011-06-28 00:00:00.000
43830,486,NULL,1,750,1,3578.27,0.00,3578.270000,46862B8A-4C9F-43AD-A2E7-2924AB5F5FA9,2011-06-28 00:00:00.000
43831,487,NULL,1,776,1,3374.99,0.00,3374.990000,75917978-DC30-4DFD-AC64-F60A1066DB7D,2011-06-28 00:00:00.000
43832,488,NULL,1,749,1,3578.27,0.00,3578.270000,C2EDB10C-C9E7-40F3-BC40-72E2917634C0,2011-06-28 00:00:00.000
43833,489,NULL,1,749,1,3578.27,0.00,3578.270000,31DDA680-5261-490E-8AF4-19CB466509FD,2011-06-29 00:00:00.000
43834,490,NULL,1,775,1,3374.99,0.00,3374.990000,F50B3D4B-00F0-42B8-B7E8-BAEF33FFAA35,2011-06-29 00:00:00.000
43835,491,NULL,1,775,1,3374.99,0.00,3374.990000,7984DE2C-CDCF-4C8F-B67D-B35E14B92A47,2011-06-29 00:00:00.000
43836,492,NULL,1,761,1,699.0982,0.00,699.098200,641086F2-E8FD-4893-B19B-E474979694D1,2011-06-29 00:00:00.000
43837,493,NULL,1,777,1,3374.99,0.00,3374.990000,972AA63D-FAD2-4910-B62A-4F03EED96108,2011-06-29 00:00:00.000
43838,494,NULL,1,752,1,3578.27,0.00,3578.270000,D9FF2939-4951-49E5-A24D-60939681A0A9,2011-06-30 00:00:00.000
43839,495,NULL,1,750,1,3578.27,0.00,3578.270000,A1C24D41-4EB2-4F17-AC12-B68FA77E254D,2011-06-30 00:00:00.000
43840,496,NULL,1,762,1,699.0982,0.00,699.098200,FF45D9F4-FC1F-4812-8433-3574716EE1DB,2011-06-30 00:00:00.000
43841,497,NULL,1,753,1,3578.27,0.00,3578.270000,F674301D-608A-4CF7-9E56-69D26CE098B3,2011-06-30 00:00:00.000
43842,498,NULL,1,751,1,3578.27,0.00,3578.270000,1D47EB20-94E5-4FB6-8ACD-EBBBE6218E2B,2011-06-30 00:00:00.000
43843,499,AEB6-4356-80,2,774,1,2039.994,0.00,4079.988000,134BFB7C-1F80-44CE-9407-71D0E5FC1083,2011-07-01 00:00:00.000
43843,500,AEB6-4356-80,2,778,1,2024.994,0.00,4049.988000,FC0B0562-3523-4EA7-8409-13AE845E4122,2011-07-01 00:00:00.000
43843,501,AEB6-4356-80,2,742,1,722.5949,0.00,1445.189800,AC7B4639-3666-42E8-802E-8C10A655D8F2,2011-07-01 00:00:00.000
43843,502,AEB6-4356-80,5,777,1,2024.994,0.00,10124.970000,CFC83F70-7C2E-4005-8C8C-5986A216DB67,2011-07-01 00:00:00.000
43843,503,AEB6-4356-80,2,748,1,722.5949,0.00,1445.189800,9B0A4E28-19F0-4EEF-92C7-9D70C3700D5A,2011-07-01 00:00:00.000
43843,504,AEB6-4356-80,1,741,1,818.70,0.00,818.700000,8C719E36-2349-41E1-AEC5-68F1A71515A7,2011-07-01 00:00:00.000
43843,505,AEB6-4356-80,1,745,1,809.76,0.00,809.760000,7B88E9C2-43CA-49AB-AD7C-112E98EC2FA3,2011-07-01 00:00:00.000
43843,506,AEB6-4356-80,2,771,1,2039.994,0.00,4079.988000,720932C9-64B6-46B3-BCF3-0A1CD0415483,2011-07-01 00:00:00.000
43843,507,AEB6-4356-80,2,709,1,5.70,0.00,11.400000,4BB28439-683B-4D0B-88AF-67990D7B22E2,2011-07-01 00:00:00.000
43843,508,AEB6-4356-80,3,776,1,2024.994,0.00,6074.982000,442DD51F-7B31-4216-A6FD-5E7D13E25BC0,2011-07-01 00:00:00.000
43844,509,15C3-40C5-AC,4,775,1,2024.994,0.00,8099.976000,8CBDDFB0-F366-41A9-A4FC-E20BE6D9E622,2011-07-01 00:00:00.000
43844,510,15C3-40C5-AC,2,776,1,2024.994,0.00,4049.988000,5267D3D2-56A4-4CF4-9ECB-1773B40E9DDD,2011-07-01 00:00:00.000
43844,511,15C3-40C5-AC,3,777,1,2024.994,0.00,6074.982000,86584557-9475-469F-9B0A-F73B8D71DDEE,2011-07-01 00:00:00.000
43844,512,15C3-40C5-AC,1,778,1,2024.994,0.00,2024.994000,2DF29CE3-8B90-4730-B0B2-BA63B4B44603,2011-07-01 00:00:00.000
43845,513,2E65-4D8B-9A,1,725,1,183.9382,0.00,183.938200,6D43168E-A51C-42F9-AECF-2305F375877F,2011-07-01 00:00:00.000
43845,514,2E65-4D8B-9A,3,715,1,28.8404,0.00,86.521200,F15281B1-DDEE-4395-9968-E6E15F01D44B,2011-07-01 00:00:00.000
43845,515,2E65-4D8B-9A,1,770,1,419.4589,0.00,419.458900,E4382A76-3575-4818-8638-CE334E767DAC,2011-07-01 00:00:00.000
43845,516,2E65-4D8B-9A,2,763,1,419.4589,0.00,838.917800,D3DA99A2-B101-47BF-B9CF-3EB90EC2F68B,2011-07-01 00:00:00.000
43845,517,2E65-4D8B-9A,2,761,1,419.4589,0.00,838.917800,BD58B896-341D-4513-826B-8C6A7266DAD0,2011-07-01 00:00:00.000
43845,518,2E65-4D8B-9A,1,754,1,874.794,0.00,874.794000,434C7866-C929-4B31-B31D-6AD1EA98B340,2011-07-01 00:00:00.000
43845,519,2E65-4D8B-9A,2,765,1,419.4589,0.00,838.917800,93488C68-F55C-4526-97A7-CCB6785A0B09,2011-07-01 00:00:00.000
43845,520,2E65-4D8B-9A,2,753,1,2146.962,0.00,4293.924000,E5FA900B-1325-4C83-BADC-61E8698CB0FD,2011-07-01 00:00:00.000
43845,521,2E65-4D8B-9A,1,729,1,183.9382,0.00,183.938200,23E9275E-048C-4712-A094-8AF6DDD96F5A,2011-07-01 00:00:00.000
43845,522,2E65-4D8B-9A,4,712,1,5.1865,0.00,20.746000,FDC83203-1557-49AC-A512-A606624A1150,2011-07-01 00:00:00.000
43846,523,A787-4CD2-A0,3,729,1,183.9382,0.00,551.814600,33AEE166-E7E4-421B-9662-D14747B8CB20,2011-07-01 00:00:00.000
43846,524,A787-4CD2-A0,1,712,1,5.1865,0.00,5.186500,E649EF9B-3729-4DE6-916D-F14E45F8291F,2011-07-01 00:00:00.000
43846,525,A787-4CD2-A0,1,738,1,178.5808,0.00,178.580800,EDCDB7CB-22B2-4723-AC36-8F990B31411E,2011-07-01 00:00:00.000
43846,526,A787-4CD2-A0,1,725,1,183.9382,0.00,183.938200,30350653-2AEE-436F-B5B8-103795C7AC4C,2011-07-01 00:00:00.000
43847,527,4E09-4638-82,1,715,1,28.8404,0.00,28.840400,7FE2D17B-1ED0-40CA-9F29-7817E7E1F07B,2011-07-01 00:00:00.000
43847,528,4E09-4638-82,1,712,1,5.1865,0.00,5.186500,3EF44A3F-1FF6-4EE1-A37D-4589C8954314,2011-07-01 00:00:00.000
43847,529,4E09-4638-82,1,758,1,874.794,0.00,874.794000,82528A98-2118-4F32-820B-1974F281B175,2011-07-01 00:00:00.000
43848,530,FB94-4C38-B1,1,773,1,2039.994,0.00,2039.994000,89BDC248-15D2-4AC9-BB5F-4B18E84BB0C1,2011-07-01 00:00:00.000
43848,531,FB94-4C38-B1,1,778,1,2024.994,0.00,2024.994000,E122DADB-F8F8-4ABB-9FE1-B6D0535371E7,2011-07-01 00:00:00.000
43848,532,FB94-4C38-B1,1,775,1,2024.994,0.00,2024.994000,798F0A2F-A043-4C77-9C68-90FDDE0250D0,2011-07-01 00:00:00.000
43848,533,FB94-4C38-B1,4,776,1,2024.994,0.00,8099.976000,D56BC1DF-6A5C-4136-A843-E99EB70D72C1,2011-07-01 00:00:00.000
43848,534,FB94-4C38-B1,2,771,1,2039.994,0.00,4079.988000,58529A05-38F6-4780-A1AF-E7AD4E1F2627,2011-07-01 00:00:00.000
43849,535,D0B8-4476-BA,2,776,1,2024.994,0.00,4049.988000,7F9765DD-3214-4248-8020-9EEA304A18FD,2011-07-01 00:00:00.000
43849,536,D0B8-4476-BA,1,714,1,28.8404,0.00,28.840400,0B8DED42-8659-485A-BFC5-BEFE80CEF3CD,2011-07-01 00:00:00.000
43849,537,D0B8-4476-BA,2,777,1,2024.994,0.00,4049.988000,6B725B0D-EA69-4D34-9891-299228AED41E,2011-07-01 00:00:00.000
43849,538,D0B8-4476-BA,2,771,1,2039.994,0.00,4079.988000,7A2FE5DD-95AC-4A35-B4A6-57A57BCAC716,2011-07-01 00:00:00.000
